drop
0.0275
0.00625
0.02625
0.04625
0.02375
0.00625
0.00625
0.00875
0.0175
0.01375
0.00875
0.03125
0.02375
0.01875
0.02375
0.01375
0.04375
0.065
0.03
0.0075
0.01625
0.0175
0.015
0.01375
0.03375
0.02125
0.01625
0.0125
0.01875
0.03625
0.07625
0.0425
0.0125
0.03375
0.00875
0.01
0.0075
0.0075
0.0025
0.005
0.005
0.0225
0.01375
0.01125
0.00875
0.00375
0.00375
0.0075
0.01125
0.02875
0.0025
0.00875
0.00625
0.00875
0.08
0.01625
0.0175
0.015
0.0025
0.005
0.01
0.035
0.0075
0.00625
0.09125
0.005
0.01
0.015
0.0625
0.015
0.00375
0.0125
0.025
0.04875
0.07
0.1425
0.0875
0.07875
0.11375
0.095
0.10125
0.03375
0.0475
0.07
0.0425
0.02375
0.075
0.03125
0.0475
0.02375
0.01
0.0125
0.0375
0.00875
0.015
0.01
0.03125
0.0025
0.0075
0.01125
0.02
0.00625
0.00875
0.0125
0.0025
0.0025
0.01625
0.06625
0.00625
0.025
0.01
0.00125
0.005
0.06625
0.02375
0.00375
0.005
0.015
0.0125
0.02375
0.00625
0.02
0.015
0.03625
0.05875
0.01375
0.0125
0.00875
0.0075
0.02375
0.045
0.01875
0.03125
0.02
0.0025
0.0075
0.00125
0.01125
0.02375
0.01625
0.0025
0.005
0.00375
0.00625
0.00375
0.00625
0.00875
0.00375
0.005
0.00125
0.0075
0.0075
0.015
0.0
0.01125
0.0
0.00625
0.00375
0.0025
0.00125
0.005
0.00125
0.00125
0.00625
0.0075
0.0025
0.005
0.0075
0.005
0.00375
0.04375
0.005
0.005
0.00375
0.005
0.05625
0.0125
0.00875
0.01125
0.00375
0.0025
0.00625
0.0175
0.00375
0.0075
0.10625
0.0075
0.0125
0.005
0.03375
0.03875
0.00625
0.02
0.02375
0.04625
0.0675
0.1
0.025
0.03125
0.03
0.01875
0.055
0.06
0.03
0.11625
0.0325
0.01625
0.05875
0.03125
0.04125
0.04375
0.01875
0.0275
0.07
0.0225
0.0575
0.0225
0.05375
0.035
0.02875
0.0625
0.06875
0.04375
0.05875
0.0525
0.01875
0.01875
0.0475
0.12375
0.02875
0.0475
0.04625
0.035
0.05125
0.09625
0.095
0.0575
0.08125
0.12625
0.0925
0.085
0.0975
0.1825
0.0825
0.095
0.13
0.07625
0.08125
0.05
0.07
0.07875
0.08
0.0675
0.0575
0.055
0.0075
0.01625
0.01875
0.0225
0.08
0.045
0.0225
0.05875
0.05125
0.02
0.0375
0.03375
0.03125
0.02875
0.03375
0.05125
0.0475
0.07625
0.04625
0.0125
0.06375
0.01
0.0175
0.02125
0.0225
0.01625
0.00625
0.0025
0.0375
0.035
0.03125
0.04875
0.01625
0.03875
0.015
0.0175
0.06375
0.0075
0.01
0.0075
0.0125
0.09625
0.0275
0.03625
0.03875
0.0125
0.01125
0.00375
0.00375
0.01
0.0525
0.0125
0.0125
0.1125
0.00875
0.01375
0.00875
0.0025
0.015
0.0175
0.00125
0.015
0.00375
0.055
0.02125
0.005
0.0
0.035
0.00375
0.0075
0.015
0.00375
0.02875
0.01125
0.00375
0.0175
0.0075
0.01
0.00375
0.00375
0.005
0.0175
0.01625
0.0125
0.0125
0.005
0.005
0.03875
0.04875
0.0025
0.01375
0.0075
0.02
0.015
0.0125
0.00375
0.0025
0.05
0.0625
0.00625
0.0225
0.00375
0.04125
0.0025
0.0125
0.00625
