server,bus1,bus2,bus3,bus4,bus5,bus6,cloud
0.0,0.0,0.0,-0.007828407553433992,-0.0034260450420376134,-0.013912141380871752,-0.009868812338913686,-0.00031043912408940404
0.0,-0.0001885026238306996,-0.0034628077897493215,-0.0049246053780412375,-0.0021905392045911453,-0.013823681232849563,-0.0030327847524535697,-0.0019941438269919353
0.0,0.0,-0.006813207557510352,-0.0007827607963719145,-0.0002293677845262178,-7.464649432630724e-05,-0.003181136583839101,0.0
0.0,-1.1266799319294054e-05,-0.010110396567703442,-0.004436628846772209,0.0,-0.0007741060816150471,-0.013954443767360963,0.0
0.0,0.0,-0.007540309307176386,-0.0025074153637801126,-0.0013034378405815436,-0.00040263055713671037,-0.012435229879004766,0.0
0.0,0.0,-0.000482099857743383,-0.002405275282967925,0.0,-0.008324119892065659,-0.014001217168590893,0.0
0.0,0.0,-0.0008072735332983657,-7.209581565400947e-05,0.0,-0.017479006948761092,0.0,0.0
0.0,0.0,-0.005553635327126979,-0.005738973838542252,-0.0016390161828788755,-0.018926611079998896,-0.0033195916213423844,0.0
0.0,-0.00589375114994897,-0.008790645547228523,-0.008348105338042467,-0.002468871059581608,-0.00976734528332981,-0.01834615056592861,-0.002908069375376013
0.0,0.0,-0.005227939344669911,-0.0015149720348676258,-0.002053064605541324,-0.007018966184818485,-0.0001925050951356492,0.0
0.0,-0.0026265158320339134,-0.010132511470262081,-0.01610691511737932,-0.001076573733451231,-0.008929466882312232,-0.022495277709503696,-0.008097816408687022
0.0,-0.017136057653868053,-0.01639858589222927,-0.015621040418376404,-0.010382830988490804,-0.015259955647034812,-0.01055943930981332,0.0
0.0,-0.0024567237305804226,-0.008131803199097625,-0.016530236990292105,-0.006179476418047946,-0.0074684700036757165,-0.002504744318243603,0.0
0.0,-5.718251648998666e-05,-0.00893992096069521,-0.0069985402024151265,-0.00479123636636717,-0.005219550396472073,-5.272142000075489e-05,0.0
0.0,-0.0014588966625639556,-0.0011571158084593132,-0.010102420228878223,-0.00032381883769999446,-0.005951066022900742,-0.01676574144937229,-4.600402786514583e-05
0.0,-0.0008617255491216614,-0.010881625644137196,-0.00821994103551269,-0.004406501906253122,-0.012174806306180081,-0.012383314859569776,-0.0076869297906291606
0.0,-0.0013477043329036707,-0.0004306839185273531,-0.00501507315638136,0.0,-0.000652017165135243,0.0,0.0
0.0,0.0,-0.000823811353549255,0.0,0.0,-0.007084070392576028,-0.0011802250121875264,-0.0003519142664017336
0.0,0.0,-0.0038474889909132044,-0.0002934764101162044,0.0,-0.0006565189998433946,-0.00859709731508934,0.0
0.0,0.0,-0.005886114910473032,0.0,0.0,0.0,-0.004853615043811831,0.0
0.0,-9.870529797665747e-05,-0.004355695044521757,-0.001628874135334534,0.0,-0.011050970933848632,-0.000189650403996812,0.0
0.0,-0.00011832486845014955,0.0,-0.0012066148756602587,0.0,-0.0006102632061820999,-0.005946660176632272,0.0
0.0,-0.00016417143631868142,-0.0066193233526281895,-0.0075766266713130186,0.0,-0.01376643406023853,-0.00929620276384052,0.0
0.0,0.0,-0.00053149314636405,-0.002717865042242403,0.0,-0.004495428402979546,-0.013785048975816845,0.0
0.0,-0.003516022248145345,-0.00869942053744747,-0.001764419225906279,-0.0018190537173165976,-0.003301742856109291,-0.015499737144642523,0.0
0.0,-0.008748830442303145,-0.012822828164012177,-0.011492293141890637,0.0,-0.009367171548288322,-0.0019599531238586607,0.0
0.0,-0.0005941342109564917,-0.006724790955007801,-0.002045732891270976,-0.00046255311896677435,-0.02766075092005179,-0.007037742688896349,0.0
0.0,0.0,0.0,0.0,0.0,-0.008702021468930286,-0.003261066918887065,0.0
0.0,0.0,-0.004472643994672612,-0.002004585845923797,0.0,-0.004787510555609039,-0.002412874155872915,0.0
0.0,0.0,-0.001858301267376131,-0.0009533314083212584,0.0,-0.002416295990902587,-0.00218252568113718,0.0
0.0,0.0,-0.003733855322804779,-0.01974181517481248,0.0,-0.002294732492081171,-0.016141115702360556,0.0
0.0,-0.00028398595345789483,-0.004092933982321873,-0.012555967750744251,-0.0032446628460211808,-0.005645767193829238,-0.0012359597600293992,0.0
0.0,-0.00036986511572895613,-0.002351256644350304,-0.007283884817481197,-0.0005489010509511558,-0.005841919198980421,-0.004183929951534533,0.0
0.0,-0.0011490528794717446,-0.001655220641782717,-0.0055307086696581576,0.0,-0.0050080313847590575,-0.010780532035795253,-0.001965962162803748
0.0,-0.00027210500588125525,-0.0003985594891453022,-0.0014648613389793915,0.0,-0.006517089976909347,-0.00695747846674209,0.0
0.0,0.0,-0.00022406514195007023,0.0,0.0,-0.0028681238382795913,-0.009651097566507078,0.0
0.0,0.0,-0.0038515420856309332,-7.66521431940303e-05,0.0,0.0,-0.0021616744118089413,0.0
0.0,0.0,-0.0015674271875172094,-0.0005897364267775259,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.006828578036887261,-0.0020410034847709595,-0.000756709000068986,-0.013418249649358402,0.0
0.0,-0.003664105181452012,-0.00043773368018427256,-0.02136387660680246,-0.013241683669896472,-0.010175932538904791,-0.008478628238045127,-0.026608617214699547
0.0,-0.011594476263114687,-0.009329143280464258,-0.0033832047351981306,-0.004426876440784984,-0.012394855579989879,-0.011029441940797807,0.0
0.0,-0.004534021719631904,-0.0026725779615572546,-0.013152319050276251,-0.005370909092133882,-0.006635312990202952,-0.0056381333806426815,0.0
0.0,-1.101563262317201e-05,-0.001254402396226961,-0.002414917671977914,0.0,-0.0005625984438505735,-0.00027053393182640585,0.0
0.0,-0.005066816356885181,0.0,-0.008351609132722097,-0.009701312145138603,-0.00034142613803134957,-0.008628566381024891,-0.0024173581207906063
0.0,-0.0030329542231884365,-0.00019420473390374906,-0.016295471666111824,-0.00794639394058742,-0.008723021234224332,-0.009009642667421009,-0.0006257164234384744
0.0,-7.387064814278319e-05,-0.009547344047283858,-0.014391343322690398,-0.004682502344262389,-0.006513247332168261,-0.00799763940232841,-0.0009200172292084659
0.0,-0.0014375093504259903,-0.0047930599225531265,-0.004871274747097336,-0.007142537294322535,-0.0020372987636157144,-0.014075137499310811,0.0
